district,crime_type,year,time_of_occurrence,date_of_occurrence,police_deployed
Bangalore,public intoxication,2023,07-12-2023 15:31,2023-12-07 10:00:00,15
Bangalore,kidnapping,2023,08-12-2023 09:08,2023-12-08 03:00:00,11
Bangalore,sexual assault,2023,09-12-2023 08:44,2023-12-08 15:00:00,11
Bangalore,burglary,2023,09-12-2023 14:37,2023-12-09 09:00:00,19
Bangalore,vandalism,2023,10-12-2023 14:50,2023-12-10 02:00:00,10
Bangalore,sexual assault,2023,10-12-2023 11:33,2023-12-10 11:00:00,4
Bangalore,extortion,2023,11-12-2023 06:55,2023-12-10 23:00:00,13
Bangalore,illegal possession,2023,12-12-2023 13:05,2023-12-12 00:00:00,8
Bangalore,arson,2023,12-12-2023 19:11,2023-12-12 04:00:00,6
Bangalore,shoplifting,2023,12-12-2023 14:27,2023-12-12 10:00:00,2
Bangalore,traffic violation,2023,13-12-2023 16:32,2023-12-12 17:00:00,7
Bangalore,identity theft,2023,14-12-2023 08:40,2023-12-13 20:00:00,2
Bangalore,arson,2023,14-12-2023 03:12,2023-12-13 23:00:00,12
Bangalore,illegal possession,2023,15-12-2023 06:08,2023-12-15 03:00:00,14
Bangalore,fraud,2023,15-12-2023 22:24,2023-12-15 12:00:00,4
Bangalore,vehicle - stolen,2023,15-12-2023 15:50,2023-12-15 15:00:00,8
Bangalore,sexual assault,2023,16-12-2023 03:46,2023-12-15 18:00:00,6
Bangalore,illegal possession,2023,18-12-2023 00:47,2023-12-17 06:00:00,3
Bangalore,assault,2023,18-12-2023 08:27,2023-12-17 15:00:00,1
Bangalore,domestic violence,2023,18-12-2023 09:11,2023-12-18 01:00:00,16
Bangalore,assault,2023,19-12-2023 02:21,2023-12-18 07:00:00,5
Bangalore,cybercrime,2023,18-12-2023 19:24,2023-12-18 18:00:00,16
Bangalore,sexual assault,2023,20-12-2023 20:49,2023-12-19 22:00:00,13
Bangalore,sexual assault,2023,21-12-2023 16:56,2023-12-21 04:00:00,2
Bangalore,traffic violation,2023,21-12-2023 23:27,2023-12-21 05:00:00,5
Bangalore,homicide,2023,22-12-2023 12:56,2023-12-21 14:00:00,17
Bangalore,kidnapping,2023,22-12-2023 08:53,2023-12-21 17:00:00,12
Bangalore,domestic violence,2023,22-12-2023 04:17,2023-12-21 23:00:00,18
Bangalore,public intoxication,2023,23-12-2023 13:27,2023-12-22 14:00:00,11
Bangalore,assault,2023,23-12-2023 04:50,2023-12-22 17:00:00,6
Bangalore,homicide,2023,24-12-2023 02:59,2023-12-23 05:00:00,6
Bangalore,illegal possession,2023,24-12-2023 02:22,2023-12-23 06:00:00,16
Bangalore,burglary,2023,24-12-2023 10:40,2023-12-23 18:00:00,11
Bangalore,kidnapping,2023,23-12-2023 23:04,2023-12-23 20:00:00,5
Bangalore,drug offense,2023,24-12-2023 14:57,2023-12-24 01:00:00,16
Bangalore,firearm offense,2023,25-12-2023 01:22,2023-12-24 04:00:00,18
Bangalore,identity theft,2023,24-12-2023 22:27,2023-12-24 17:00:00,11
Bangalore,public intoxication,2023,26-12-2023 12:31,2023-12-25 16:00:00,7
Bangalore,assault,2023,26-12-2023 21:25,2023-12-26 02:00:00,7
Bangalore,robbery,2023,26-12-2023 04:03,2023-12-26 03:00:00,8
Bangalore,counterfeiting,2023,27-12-2023 14:32,2023-12-27 07:00:00,2
Bangalore,domestic violence,2023,28-12-2023 03:02,2023-12-28 03:00:00,16
Bangalore,kidnapping,2023,28-12-2023 18:32,2023-12-28 10:00:00,15
Bangalore,shoplifting,2023,28-12-2023 23:00,2023-12-28 15:00:00,14
Bangalore,fraud,2023,29-12-2023 12:00,2023-12-28 22:00:00,11
Bangalore,kidnapping,2023,29-12-2023 16:40,2023-12-29 11:00:00,14
Bangalore,vandalism,2023,30-12-2023 11:18,2023-12-29 17:00:00,5
Bangalore,vehicle - stolen,2023,30-12-2023 23:45,2023-12-30 03:00:00,17
Bangalore,homicide,2023,30-12-2023 17:33,2023-12-30 09:00:00,4
Bangalore,public intoxication,2023,30-12-2023 22:31,2023-12-30 12:00:00,11
Bangalore,kidnapping,2023,30-12-2023 18:19,2023-12-30 15:00:00,17
Bangalore,fraud,2023,31-12-2023 11:42,2023-12-31 07:00:00,17
Bangalore,arson,2023,31-12-2023 21:28,2023-12-31 08:00:00,8
Bangalore,extortion,2023,01-01-2024 02:03,2023-12-31 09:00:00,14
Bangalore,firearm offense,2023,31-12-2023 17:48,2023-12-31 17:00:00,18
Bangalore,cybercrime,2024,01-01-2024 13:56,2024-01-01 01:00:00,13
Bangalore,assault,2024,02-01-2024 07:14,2024-01-01 19:00:00,8
Bangalore,kidnapping,2024,02-01-2024 05:55,2024-01-01 23:00:00,9
Bangalore,shoplifting,2024,02-01-2024 14:43,2024-01-02 09:00:00,19
Bangalore,arson,2024,04-01-2024 11:22,2024-01-03 14:00:00,4
Bangalore,vehicle - stolen,2024,05-01-2024 18:28,2024-01-04 19:00:00,5
Bangalore,identity theft,2024,05-01-2024 05:53,2024-01-04 22:00:00,15
Bangalore,kidnapping,2024,05-01-2024 23:50,2024-01-05 04:00:00,16
Bangalore,robbery,2024,05-01-2024 22:41,2024-01-05 07:00:00,15
Bangalore,robbery,2024,06-01-2024 00:12,2024-01-05 13:00:00,4
Bangalore,sexual assault,2024,07-01-2024 00:24,2024-01-06 08:00:00,19
Bangalore,public intoxication,2024,06-01-2024 16:07,2024-01-06 11:00:00,16
Bangalore,firearm offense,2024,07-01-2024 07:37,2024-01-06 13:00:00,8
Bangalore,burglary,2024,08-01-2024 04:57,2024-01-07 05:00:00,13
Bangalore,shoplifting,2024,07-01-2024 16:54,2024-01-07 11:00:00,7
Bangalore,sexual assault,2024,08-01-2024 06:27,2024-01-07 13:00:00,13
Bangalore,illegal possession,2024,08-01-2024 20:19,2024-01-07 23:00:00,14
Bangalore,domestic violence,2024,08-01-2024 14:42,2024-01-08 13:00:00,2
Bangalore,burglary,2024,10-01-2024 04:01,2024-01-09 05:00:00,7
Bangalore,firearm offense,2024,10-01-2024 05:29,2024-01-09 13:00:00,19
Bangalore,vehicle - stolen,2024,09-01-2024 17:45,2024-01-09 15:00:00,13
Bangalore,drug offense,2024,09-01-2024 23:54,2024-01-09 16:00:00,2
Bangalore,counterfeiting,2024,10-01-2024 16:49,2024-01-10 11:00:00,4
Bangalore,identity theft,2024,11-01-2024 16:38,2024-01-10 22:00:00,6
Bangalore,burglary,2024,12-01-2024 02:56,2024-01-11 06:00:00,7
Bangalore,homicide,2024,11-01-2024 16:20,2024-01-11 14:00:00,18
Bangalore,identity theft,2024,12-01-2024 10:39,2024-01-12 05:00:00,19
Bangalore,extortion,2024,13-01-2024 04:52,2024-01-12 07:00:00,15
Bangalore,sexual assault,2024,12-01-2024 19:58,2024-01-12 13:00:00,11
Bangalore,drug offense,2024,13-01-2024 08:30,2024-01-12 21:00:00,16
Bangalore,firearm offense,2024,14-01-2024 12:11,2024-01-13 20:00:00,6
Bangalore,arson,2024,14-01-2024 20:20,2024-01-14 02:00:00,15
Bangalore,kidnapping,2024,15-01-2024 03:58,2024-01-14 13:00:00,5
Bangalore,extortion,2024,15-01-2024 05:25,2024-01-14 14:00:00,1
Bangalore,drug offense,2024,15-01-2024 22:24,2024-01-15 03:00:00,19
Bangalore,public intoxication,2024,16-01-2024 03:34,2024-01-15 22:00:00,6
Bangalore,drug offense,2024,17-01-2024 06:27,2024-01-16 19:00:00,16
Bangalore,illegal possession,2024,17-01-2024 14:46,2024-01-17 06:00:00,3
Bangalore,illegal possession,2024,18-01-2024 19:29,2024-01-18 06:00:00,10
Bangalore,sexual assault,2024,20-01-2024 00:43,2024-01-19 08:00:00,5
Bangalore,vehicle - stolen,2024,20-01-2024 06:39,2024-01-19 21:00:00,14
Bangalore,arson,2024,20-01-2024 10:00,2024-01-20 07:00:00,11
Bangalore,cybercrime,2024,21-01-2024 10:26,2024-01-20 12:00:00,7
Bangalore,sexual assault,2024,21-01-2024 19:35,2024-01-21 04:00:00,18
Bangalore,burglary,2024,21-01-2024 18:21,2024-01-21 09:00:00,9
Bangalore,fraud,2024,22-01-2024 05:02,2024-01-21 21:00:00,4
Bangalore,counterfeiting,2024,23-01-2024 00:41,2024-01-22 09:00:00,5
Bangalore,kidnapping,2024,23-01-2024 01:03,2024-01-22 13:00:00,2
Bangalore,firearm offense,2024,22-01-2024 16:52,2024-01-22 15:00:00,11
Bangalore,traffic violation,2024,22-01-2024 22:05,2024-01-22 20:00:00,8
Bangalore,burglary,2024,23-01-2024 01:05,2024-01-22 23:00:00,3
Bangalore,assault,2024,24-01-2024 00:31,2024-01-23 02:00:00,4
Bangalore,shoplifting,2024,23-01-2024 07:30,2024-01-23 05:00:00,6
Bangalore,kidnapping,2024,24-01-2024 20:36,2024-01-24 02:00:00,6
Bangalore,traffic violation,2024,25-01-2024 01:47,2024-01-24 03:00:00,19
Bangalore,shoplifting,2024,24-01-2024 11:28,2024-01-24 06:00:00,7
Bangalore,domestic violence,2024,25-01-2024 04:10,2024-01-24 22:00:00,12
Bangalore,drug offense,2024,26-01-2024 13:04,2024-01-25 17:00:00,15
Bangalore,robbery,2024,25-01-2024 19:30,2024-01-25 19:00:00,5
Bangalore,firearm offense,2024,26-01-2024 16:30,2024-01-26 00:00:00,3
Bangalore,identity theft,2024,26-01-2024 20:58,2024-01-26 14:00:00,4
Bangalore,vandalism,2024,27-01-2024 09:53,2024-01-26 15:00:00,13
Bangalore,public intoxication,2024,27-01-2024 11:26,2024-01-26 19:00:00,6
Bangalore,fraud,2024,27-01-2024 10:58,2024-01-26 21:00:00,1
Bangalore,traffic violation,2024,28-01-2024 04:44,2024-01-27 05:00:00,15
Bangalore,public intoxication,2024,28-01-2024 03:45,2024-01-27 08:00:00,1
Bangalore,firearm offense,2024,27-01-2024 18:58,2024-01-27 14:00:00,13
Bangalore,traffic violation,2024,28-01-2024 09:42,2024-01-28 01:00:00,11
Bangalore,public intoxication,2024,28-01-2024 13:42,2024-01-28 07:00:00,7
Bangalore,burglary,2024,31-01-2024 15:42,2024-01-31 03:00:00,2
Bangalore,assault,2024,31-01-2024 22:56,2024-01-31 08:00:00,13
Bangalore,domestic violence,2024,01-02-2024 00:11,2024-01-31 09:00:00,17
Bangalore,domestic violence,2024,01-02-2024 04:28,2024-01-31 22:00:00,15
Bangalore,shoplifting,2024,02-02-2024 11:26,2024-02-02 01:00:00,19
Bangalore,extortion,2024,02-02-2024 19:53,2024-02-02 08:00:00,4
Bangalore,cybercrime,2024,03-02-2024 22:58,2024-02-03 01:00:00,4
Bangalore,vehicle - stolen,2024,04-02-2024 04:49,2024-02-03 05:00:00,3
Bangalore,assault,2024,04-02-2024 03:27,2024-02-03 10:00:00,6
Bangalore,burglary,2024,04-02-2024 22:49,2024-02-03 23:00:00,12
Bangalore,fraud,2024,04-02-2024 13:34,2024-02-04 09:00:00,18
Bangalore,public intoxication,2024,04-02-2024 13:39,2024-02-04 13:00:00,14
Bangalore,traffic violation,2024,05-02-2024 20:08,2024-02-05 17:00:00,9
Bangalore,drug offense,2024,07-02-2024 22:35,2024-02-07 09:00:00,4
Bangalore,vehicle - stolen,2024,08-02-2024 12:15,2024-02-08 00:00:00,2
Bangalore,counterfeiting,2024,09-02-2024 07:41,2024-02-08 14:00:00,9
Bangalore,illegal possession,2024,09-02-2024 07:03,2024-02-09 01:00:00,3
Bangalore,homicide,2024,09-02-2024 21:22,2024-02-09 03:00:00,14
Bangalore,shoplifting,2024,09-02-2024 12:04,2024-02-09 10:00:00,13
Bangalore,robbery,2024,09-02-2024 17:55,2024-02-09 14:00:00,11
Bangalore,traffic violation,2024,11-02-2024 18:14,2024-02-10 21:00:00,12
Bangalore,counterfeiting,2024,11-02-2024 20:36,2024-02-11 01:00:00,2
Bangalore,extortion,2024,11-02-2024 22:02,2024-02-11 16:00:00,13
Bangalore,vandalism,2024,12-02-2024 17:00,2024-02-11 22:00:00,7
Bangalore,firearm offense,2024,12-02-2024 08:33,2024-02-12 02:00:00,19
Bangalore,firearm offense,2024,12-02-2024 05:14,2024-02-12 03:00:00,8
Bangalore,illegal possession,2024,13-02-2024 00:02,2024-02-12 05:00:00,16
Bangalore,arson,2024,13-02-2024 07:23,2024-02-12 11:00:00,16
Bangalore,identity theft,2024,13-02-2024 03:03,2024-02-12 23:00:00,13
Bangalore,counterfeiting,2024,13-02-2024 21:25,2024-02-13 01:00:00,14
Bangalore,extortion,2024,14-02-2024 21:16,2024-02-13 22:00:00,5
Bangalore,sexual assault,2024,16-02-2024 02:01,2024-02-15 13:00:00,16
Bangalore,robbery,2024,16-02-2024 08:11,2024-02-16 04:00:00,6
Bangalore,vehicle - stolen,2024,16-02-2024 23:59,2024-02-16 09:00:00,12
Bangalore,burglary,2024,17-02-2024 23:05,2024-02-17 00:00:00,4
Bangalore,robbery,2024,17-02-2024 07:10,2024-02-17 01:00:00,7
Bangalore,extortion,2024,17-02-2024 14:49,2024-02-17 13:00:00,11
Bangalore,assault,2024,18-02-2024 23:16,2024-02-18 08:00:00,3
Bangalore,identity theft,2024,19-02-2024 06:33,2024-02-18 23:00:00,4
Bangalore,burglary,2024,20-02-2024 00:59,2024-02-19 10:00:00,11
Bangalore,homicide,2024,20-02-2024 08:50,2024-02-19 17:00:00,13
Bangalore,extortion,2024,20-02-2024 18:20,2024-02-19 23:00:00,1
Bangalore,robbery,2024,21-02-2024 01:46,2024-02-20 06:00:00,15
Bangalore,kidnapping,2024,21-02-2024 09:15,2024-02-20 11:00:00,1
Bangalore,arson,2024,21-02-2024 03:52,2024-02-21 03:00:00,14
Bangalore,public intoxication,2024,21-02-2024 14:54,2024-02-21 04:00:00,19
Bangalore,homicide,2024,21-02-2024 20:15,2024-02-21 16:00:00,5
Bangalore,identity theft,2024,22-02-2024 06:51,2024-02-21 17:00:00,1
Bangalore,shoplifting,2024,22-02-2024 03:18,2024-02-22 03:00:00,16
Bangalore,homicide,2024,22-02-2024 16:38,2024-02-22 07:00:00,12
Bangalore,extortion,2024,22-02-2024 19:50,2024-02-22 13:00:00,7
Bangalore,vandalism,2024,23-02-2024 09:49,2024-02-23 08:00:00,2
Bangalore,extortion,2024,24-02-2024 15:03,2024-02-24 01:00:00,14
Bangalore,vehicle - stolen,2024,25-02-2024 10:55,2024-02-24 11:00:00,16
Bangalore,illegal possession,2024,24-02-2024 18:52,2024-02-24 15:00:00,12
Bangalore,vandalism,2024,26-02-2024 21:12,2024-02-25 22:00:00,7
Bangalore,illegal possession,2024,26-02-2024 23:45,2024-02-26 05:00:00,19
Bangalore,extortion,2024,28-02-2024 09:22,2024-02-28 08:00:00,14
Bangalore,identity theft,2024,29-02-2024 13:45,2024-02-28 21:00:00,5
Bangalore,firearm offense,2024,29-02-2024 17:39,2024-02-28 23:00:00,13
Bangalore,robbery,2024,01-03-2024 14:25,2024-02-29 20:00:00,10
Bangalore,extortion,2024,01-03-2024 20:17,2024-03-01 03:00:00,18
Bangalore,extortion,2024,02-03-2024 06:26,2024-03-01 10:00:00,17
Bangalore,vandalism,2024,02-03-2024 07:58,2024-03-02 02:00:00,5
Bangalore,assault,2024,03-03-2024 09:55,2024-03-03 07:00:00,13
Bangalore,traffic violation,2024,04-03-2024 09:52,2024-03-03 18:00:00,15
Bangalore,robbery,2024,04-03-2024 17:58,2024-03-04 02:00:00,5
Bangalore,kidnapping,2024,04-03-2024 12:37,2024-03-04 11:00:00,18
Bangalore,vandalism,2024,05-03-2024 05:44,2024-03-05 02:00:00,12
Bangalore,cybercrime,2024,05-03-2024 21:24,2024-03-05 12:00:00,7
Bangalore,shoplifting,2024,05-03-2024 18:17,2024-03-05 18:00:00,1
Bangalore,arson,2024,06-03-2024 11:50,2024-03-05 20:00:00,14
Bangalore,counterfeiting,2024,06-03-2024 12:06,2024-03-06 11:00:00,7
Bangalore,kidnapping,2024,06-03-2024 23:39,2024-03-06 13:00:00,14
Bangalore,robbery,2024,07-03-2024 08:12,2024-03-06 15:00:00,16
Bangalore,cybercrime,2024,07-03-2024 01:24,2024-03-06 21:00:00,11
Bangalore,drug offense,2024,07-03-2024 21:49,2024-03-07 10:00:00,11
Bangalore,firearm offense,2024,07-03-2024 22:31,2024-03-07 13:00:00,14
Bangalore,vehicle - stolen,2024,08-03-2024 16:42,2024-03-08 00:00:00,15
Bangalore,homicide,2024,08-03-2024 17:55,2024-03-08 01:00:00,11
Bangalore,robbery,2024,09-03-2024 05:11,2024-03-08 17:00:00,15
Bangalore,cybercrime,2024,09-03-2024 11:21,2024-03-09 01:00:00,9
Bangalore,firearm offense,2024,10-03-2024 02:44,2024-03-09 06:00:00,11
Bangalore,vehicle - stolen,2024,10-03-2024 02:50,2024-03-09 12:00:00,17
Bangalore,shoplifting,2024,10-03-2024 04:42,2024-03-09 13:00:00,2
Bangalore,public intoxication,2024,11-03-2024 05:35,2024-03-10 13:00:00,4
Bangalore,vandalism,2024,13-03-2024 02:38,2024-03-12 03:00:00,19
Bangalore,counterfeiting,2024,12-03-2024 15:53,2024-03-12 10:00:00,2
Bangalore,cybercrime,2024,13-03-2024 18:39,2024-03-13 07:00:00,15
Bangalore,identity theft,2024,15-03-2024 14:55,2024-03-14 22:00:00,4
Bangalore,traffic violation,2024,16-03-2024 18:13,2024-03-15 23:00:00,10
Bangalore,fraud,2024,16-03-2024 14:20,2024-03-16 02:00:00,7
Bangalore,kidnapping,2024,16-03-2024 19:02,2024-03-16 16:00:00,2
Bangalore,sexual assault,2024,18-03-2024 19:55,2024-03-17 21:00:00,19
Bangalore,shoplifting,2024,19-03-2024 01:23,2024-03-18 04:00:00,11
Bangalore,robbery,2024,18-03-2024 21:19,2024-03-18 14:00:00,6
Bangalore,identity theft,2024,19-03-2024 08:51,2024-03-18 15:00:00,1
Bangalore,identity theft,2024,19-03-2024 16:38,2024-03-18 17:00:00,6
Bangalore,drug offense,2024,19-03-2024 19:33,2024-03-19 01:00:00,4
Bangalore,homicide,2024,19-03-2024 12:19,2024-03-19 05:00:00,13
Bangalore,sexual assault,2024,20-03-2024 13:39,2024-03-19 15:00:00,4
Bangalore,public intoxication,2024,20-03-2024 01:34,2024-03-19 18:00:00,11
Bangalore,burglary,2024,21-03-2024 07:05,2024-03-20 14:00:00,10
Bangalore,public intoxication,2024,23-03-2024 03:37,2024-03-22 06:00:00,15
Bangalore,illegal possession,2024,24-03-2024 06:18,2024-03-23 17:00:00,8
Bangalore,sexual assault,2024,24-03-2024 19:35,2024-03-24 01:00:00,11
Bangalore,vandalism,2024,25-03-2024 01:17,2024-03-24 16:00:00,3
Bangalore,illegal possession,2024,26-03-2024 02:33,2024-03-25 09:00:00,13
Bangalore,drug offense,2024,25-03-2024 14:13,2024-03-25 11:00:00,13
Bangalore,arson,2024,26-03-2024 10:58,2024-03-25 12:00:00,12
Bangalore,illegal possession,2024,26-03-2024 14:52,2024-03-25 22:00:00,15
Bangalore,shoplifting,2024,27-03-2024 07:35,2024-03-26 12:00:00,15
Bangalore,illegal possession,2024,26-03-2024 19:48,2024-03-26 19:00:00,1
Bangalore,assault,2024,27-03-2024 18:59,2024-03-27 01:00:00,18
Bangalore,homicide,2024,27-03-2024 06:08,2024-03-27 04:00:00,16
Bangalore,cybercrime,2024,28-03-2024 08:11,2024-03-27 16:00:00,3
Bangalore,extortion,2024,28-03-2024 20:40,2024-03-28 13:00:00,15
Bangalore,kidnapping,2024,29-03-2024 02:59,2024-03-28 14:00:00,6
Bangalore,illegal possession,2024,30-03-2024 04:16,2024-03-29 18:00:00,9
Bangalore,identity theft,2024,30-03-2024 01:38,2024-03-29 23:00:00,11
Bangalore,public intoxication,2024,30-03-2024 20:02,2024-03-30 12:00:00,19
Bangalore,homicide,2024,31-03-2024 16:24,2024-03-30 22:00:00,14
Bangalore,extortion,2024,01-04-2024 03:28,2024-03-31 19:00:00,13
Bangalore,illegal possession,2024,01-04-2024 04:04,2024-03-31 20:00:00,5
Bangalore,vandalism,2024,01-04-2024 04:47,2024-04-01 03:00:00,11
Bangalore,robbery,2024,02-04-2024 08:05,2024-04-01 19:00:00,7
Bangalore,vandalism,2024,04-04-2024 00:25,2024-04-03 15:00:00,19
Bangalore,fraud,2024,04-04-2024 08:34,2024-04-04 05:00:00,17
Bangalore,sexual assault,2024,04-04-2024 20:51,2024-04-04 10:00:00,12
Bangalore,vandalism,2024,05-04-2024 20:26,2024-04-04 23:00:00,17
Bangalore,counterfeiting,2024,05-04-2024 09:54,2024-04-05 01:00:00,4
Bangalore,drug offense,2024,06-04-2024 03:02,2024-04-05 04:00:00,9
Bangalore,homicide,2024,06-04-2024 01:00,2024-04-05 08:00:00,5
Bangalore,cybercrime,2024,06-04-2024 02:14,2024-04-05 18:00:00,15
Bangalore,domestic violence,2024,06-04-2024 22:57,2024-04-06 12:00:00,17
Bangalore,arson,2024,07-04-2024 00:36,2024-04-06 17:00:00,9
Bangalore,shoplifting,2024,06-04-2024 21:30,2024-04-06 18:00:00,1
Bangalore,drug offense,2024,07-04-2024 11:47,2024-04-06 21:00:00,6
Bangalore,identity theft,2024,08-04-2024 15:06,2024-04-08 08:00:00,9
Bangalore,public intoxication,2024,09-04-2024 03:09,2024-04-09 01:00:00,16
Bangalore,traffic violation,2024,09-04-2024 11:15,2024-04-09 11:00:00,2
Bangalore,traffic violation,2024,10-04-2024 15:11,2024-04-09 16:00:00,15
Bangalore,cybercrime,2024,10-04-2024 01:09,2024-04-09 21:00:00,3
Bangalore,counterfeiting,2024,10-04-2024 12:11,2024-04-10 00:00:00,17
Bangalore,domestic violence,2024,10-04-2024 21:11,2024-04-10 14:00:00,5
Bangalore,kidnapping,2024,11-04-2024 07:18,2024-04-10 20:00:00,9
Bangalore,counterfeiting,2024,11-04-2024 09:55,2024-04-11 03:00:00,2
Bangalore,extortion,2024,11-04-2024 19:54,2024-04-11 18:00:00,2
Bangalore,extortion,2024,12-04-2024 12:30,2024-04-12 02:00:00,14
Bangalore,drug offense,2024,12-04-2024 22:14,2024-04-12 10:00:00,12
Bangalore,vandalism,2024,12-04-2024 22:30,2024-04-12 18:00:00,16
Bangalore,assault,2024,13-04-2024 11:42,2024-04-13 03:00:00,18
Bangalore,identity theft,2024,14-04-2024 17:49,2024-04-13 21:00:00,9
Bangalore,traffic violation,2024,14-04-2024 13:15,2024-04-14 03:00:00,5
Bangalore,firearm offense,2024,14-04-2024 14:30,2024-04-14 10:00:00,13
Bangalore,sexual assault,2024,14-04-2024 22:36,2024-04-14 19:00:00,2
Bangalore,counterfeiting,2024,16-04-2024 19:41,2024-04-16 01:00:00,2
Bangalore,counterfeiting,2024,16-04-2024 15:31,2024-04-16 04:00:00,19
Bangalore,counterfeiting,2024,18-04-2024 09:40,2024-04-17 15:00:00,15
Bangalore,vandalism,2024,18-04-2024 08:54,2024-04-18 00:00:00,19
Bangalore,shoplifting,2024,19-04-2024 22:23,2024-04-19 02:00:00,11
Bangalore,vandalism,2024,19-04-2024 18:43,2024-04-19 07:00:00,16
Bangalore,drug offense,2024,20-04-2024 06:08,2024-04-19 18:00:00,12
Bangalore,vandalism,2024,21-04-2024 01:48,2024-04-20 02:00:00,9
Bangalore,illegal possession,2024,20-04-2024 20:50,2024-04-20 05:00:00,4
Bangalore,robbery,2024,20-04-2024 15:25,2024-04-20 10:00:00,12
Bangalore,burglary,2024,21-04-2024 14:39,2024-04-20 22:00:00,17
Bangalore,firearm offense,2024,22-04-2024 01:21,2024-04-21 03:00:00,13
Bangalore,firearm offense,2024,21-04-2024 21:27,2024-04-21 06:00:00,8
Bangalore,drug offense,2024,21-04-2024 21:37,2024-04-21 07:00:00,9
Bangalore,extortion,2024,22-04-2024 11:04,2024-04-21 15:00:00,19
Bangalore,drug offense,2024,22-04-2024 21:30,2024-04-22 05:00:00,14
Bangalore,sexual assault,2024,22-04-2024 18:01,2024-04-22 16:00:00,6
Bangalore,shoplifting,2024,23-04-2024 01:33,2024-04-22 20:00:00,4
Bangalore,illegal possession,2024,23-04-2024 06:50,2024-04-23 01:00:00,6
Bangalore,illegal possession,2024,23-04-2024 19:07,2024-04-23 09:00:00,3
Bangalore,homicide,2024,25-04-2024 10:02,2024-04-24 19:00:00,1
Bangalore,traffic violation,2024,25-04-2024 15:24,2024-04-25 09:00:00,14
Bangalore,shoplifting,2024,26-04-2024 03:26,2024-04-25 22:00:00,3
Bangalore,shoplifting,2024,26-04-2024 20:13,2024-04-26 07:00:00,2
Bangalore,kidnapping,2024,27-04-2024 10:43,2024-04-26 13:00:00,6
Bangalore,cybercrime,2024,29-04-2024 02:21,2024-04-28 05:00:00,9
Bangalore,extortion,2024,29-04-2024 07:49,2024-04-28 18:00:00,15
Bangalore,robbery,2024,29-04-2024 09:58,2024-04-29 06:00:00,19
Bangalore,robbery,2024,29-04-2024 17:01,2024-04-29 08:00:00,3
Bangalore,extortion,2024,30-04-2024 10:21,2024-04-29 14:00:00,4
Bangalore,drug offense,2024,30-04-2024 20:01,2024-04-30 09:00:00,11
Bangalore,public intoxication,2024,30-04-2024 16:49,2024-04-30 16:00:00,3
Bangalore,robbery,2024,01-05-2024 11:40,2024-04-30 20:00:00,6
Bangalore,burglary,2024,02-05-2024 17:25,2024-05-02 02:00:00,17
Bangalore,assault,2024,02-05-2024 14:40,2024-05-02 03:00:00,9
Bangalore,firearm offense,2024,03-05-2024 11:07,2024-05-02 16:00:00,1
Bangalore,robbery,2024,03-05-2024 22:13,2024-05-03 00:00:00,7
Bangalore,cybercrime,2024,03-05-2024 08:31,2024-05-03 01:00:00,17
Bangalore,illegal possession,2024,04-05-2024 12:02,2024-05-03 13:00:00,11
Bangalore,identity theft,2024,04-05-2024 07:35,2024-05-03 19:00:00,7
Bangalore,traffic violation,2024,05-05-2024 08:55,2024-05-04 17:00:00,13
Bangalore,kidnapping,2024,05-05-2024 12:53,2024-05-04 23:00:00,8
